City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Okhotsk,RU,2022-08-08 15:59:11,59.3833,143.3,56.57,84,100,13.4,overcast clouds
261,Baruun-Urt,MN,2022-08-08 15:59:11,46.6806,113.2792,59.54,54,20,6.49,few clouds
262,Los Llanos De Aridane,ES,2022-08-08 15:59:12,28.6585,-17.9182,73.15,73,20,12.66,few clouds
263,Kodiak,US,2022-08-08 15:59:12,57.79,-152.4072,52.77,80,46,3.71,scattered clouds
264,Soledad,CO,2022-08-08 15:59:13,10.9184,-74.7646,87.93,70,40,3.44,scattered clouds
265,Ruteng,ID,2022-08-08 15:59:13,-8.6136,120.4721,61.84,94,42,3.65,scattered clouds
266,Dayong,CN,2022-08-08 15:59:14,25.0209,118.2898,77.5,91,3,2.44,clear sky
267,Malanje,AO,2022-08-08 15:59:14,-9.5402,16.341,87.58,12,39,5.12,scattered clouds
268,Aktau,KZ,2022-08-08 16:00:14,43.65,51.2,81.18,62,97,9.89,overcast clouds
269,Mahebourg,MU,2022-08-08 16:00:15,-20.4081,57.7,68.25,75,11,11.63,few clouds
270,Khandyga,RU,2022-08-08 16:00:15,62.6667,135.6,56.07,84,23,2.04,few clouds
271,Pimentel,PE,2022-08-08 16:00:16,-6.8367,-79.9342,64.87,77,64,13.58,broken clouds
272,Mareeba,AU,2022-08-08 16:00:16,-17.0,145.4333,66.49,87,97,2.8,overcast clouds
273,Bajil,YE,2022-08-08 16:00:17,15.0584,43.2851,84.11,75,99,4.05,overcast clouds
274,Tarbes,FR,2022-08-08 16:00:17,43.25,0.1667,90.07,33,0,5.75,clear sky
275,Dulce Grande,MX,2022-08-08 16:00:18,23.0,-102.1667,67.44,42,96,11.16,overcast clouds
276,Nouadhibou,MR,2022-08-08 16:00:18,20.931,-17.0347,75.13,82,5,6.53,clear sky
277,Coroico,BO,2022-08-08 16:00:19,-16.1889,-67.7271,74.68,44,89,5.68,overcast clouds
278,Coquimbo,CL,2022-08-08 16:00:19,-29.9533,-71.3436,60.67,47,0,6.85,clear sky
279,Yenagoa,NG,2022-08-08 16:00:20,4.9247,6.2642,79.03,81,99,8.88,light rain
280,Olsztyn,PL,2022-08-08 16:00:20,53.7799,20.4942,69.76,49,85,2.33,overcast clouds
281,Ballina,AU,2022-08-08 16:00:20,-28.8667,153.5667,48.24,83,29,12.17,scattered clouds
282,Vostok,RU,2022-08-08 16:00:21,46.4856,135.8833,56.88,94,42,4.94,scattered clouds
283,Ambilobe,MG,2022-08-08 16:00:21,-13.2,49.05,70.84,77,12,1.72,few clouds
284,Cape Coast,GH,2022-08-08 16:00:22,5.1053,-1.2466,76.69,77,69,13.15,broken clouds
285,Lebu,CL,2022-08-08 16:00:22,-37.6167,-73.65,50.23,73,21,7.52,few clouds
286,Najran,SA,2022-08-08 16:00:23,17.4924,44.1277,89.82,30,88,10.83,overcast clouds
287,Batemans Bay,AU,2022-08-08 16:00:23,-35.7167,150.1833,43.74,91,20,5.48,few clouds
288,Oxford,GB,2022-08-08 15:58:41,51.7522,-1.256,87.06,38,0,6.91,clear sky
289,Tura,IN,2022-08-08 16:00:24,25.5198,90.2201,76.19,96,58,5.39,broken clouds
290,La Ronge,CA,2022-08-08 16:00:24,55.1001,-105.2842,69.91,54,11,8.59,few clouds
291,Talnakh,RU,2022-08-08 16:00:24,69.4865,88.3972,61.83,92,54,7.67,moderate rain
292,Bambous Virieux,MU,2022-08-08 16:00:25,-20.3428,57.7575,70.05,78,40,5.75,scattered clouds
293,Yerbogachen,RU,2022-08-08 16:00:25,61.2767,108.0108,48.81,94,100,3.13,overcast clouds
294,Borogontsy,RU,2022-08-08 16:00:26,62.6683,131.1683,53.73,91,15,4.88,few clouds
295,Matcha,RU,2022-08-08 16:00:26,54.6335,42.3501,77.54,48,63,6.78,broken clouds
296,Kamenka,RU,2022-08-08 16:00:27,51.3223,42.7678,76.98,39,39,17.07,scattered clouds
297,Beringovskiy,RU,2022-08-08 16:00:27,63.05,179.3167,44.56,62,95,2.13,overcast clouds
298,Ulladulla,AU,2022-08-08 15:57:11,-35.35,150.4667,46.38,87,12,8.66,few clouds
299,Komsomolskiy,UZ,2022-08-08 16:00:28,40.4272,71.7189,90.32,20,77,4.61,broken clouds
300,Ihosy,MG,2022-08-08 16:00:28,-22.4,46.1167,61.74,74,0,9.8,clear sky
301,Chapais,CA,2022-08-08 16:00:29,49.7834,-74.8492,64.62,38,81,5.03,broken clouds
302,Makasar,ID,2022-08-08 16:00:11,-5.14,119.4221,75.25,100,20,1.14,light rain
303,Gazojak,TM,2022-08-08 16:00:30,41.1875,61.4036,88.09,16,33,9.64,scattered clouds
304,Rio Grande,BR,2022-08-08 16:00:30,-32.035,-52.0986,59.95,73,67,14.29,broken clouds
305,Chernyshevskiy,RU,2022-08-08 16:00:31,63.0128,112.4714,46.6,95,26,3.74,scattered clouds
306,Cabo San Lucas,MX,2022-08-08 16:00:31,22.8909,-109.9124,86.61,78,96,5.99,overcast clouds
307,Fairview,US,2022-08-08 16:00:09,40.8126,-73.999,92.73,62,16,8.99,few clouds
308,Upata,VE,2022-08-08 16:00:32,8.0086,-62.3989,86.2,58,30,6.76,scattered clouds
309,Nouakchott,MR,2022-08-08 16:00:32,18.0858,-15.9785,87.73,71,0,10.29,clear sky
310,Ust-Omchug,RU,2022-08-08 16:00:33,61.15,149.6333,53.35,77,100,4.74,overcast clouds
311,San Quintin,MX,2022-08-08 16:00:33,30.4833,-115.95,74.84,76,55,4.12,broken clouds
312,Neuquen,AR,2022-08-08 16:00:34,-38.9516,-68.0591,41.95,77,100,1.1,overcast clouds
313,Orlik,RU,2022-08-08 16:00:34,52.5178,99.825,51.15,70,66,3.62,broken clouds
314,Halifax,CA,2022-08-08 15:58:30,44.6453,-63.5724,77.52,78,100,2.3,overcast clouds
315,Goba,ET,2022-08-08 16:00:35,7.0167,39.9833,53.31,97,100,1.28,light rain
316,Presidencia Roque Saenz Pena,AR,2022-08-08 16:00:35,-26.7852,-60.4388,69.37,45,27,9.71,scattered clouds
317,Charagua,BO,2022-08-08 16:01:36,-19.8,-63.2167,61.43,80,99,8.39,overcast clouds
318,Mahendranagar,NP,2022-08-08 16:01:36,28.9167,80.3333,85.12,74,79,4.68,broken clouds
319,Iqaluit,CA,2022-08-08 16:01:37,63.7506,-68.5145,47.7,76,37,5.01,scattered clouds
320,Rafaela,AR,2022-08-08 16:00:17,-31.2503,-61.4867,55.99,62,100,3.0,overcast clouds
321,Vestmannaeyjar,IS,2022-08-08 16:01:37,63.4427,-20.2734,52.79,93,100,25.32,mist
322,Husavik,IS,2022-08-08 16:01:38,66.0449,-17.3389,58.14,54,42,17.63,scattered clouds
323,Semnan,IR,2022-08-08 16:01:38,35.5729,53.3971,94.28,21,2,3.91,clear sky
324,North Bend,US,2022-08-08 16:01:39,43.4065,-124.2243,61.92,100,100,9.22,overcast clouds
325,Roma,US,2022-08-08 16:00:02,43.2128,-75.4557,88.95,70,41,1.01,scattered clouds
326,Yulara,AU,2022-08-08 16:01:39,-25.2406,130.9889,54.16,31,28,11.32,scattered clouds
327,Durusu,TR,2022-08-08 16:01:40,41.3053,28.6767,84.38,83,0,18.01,clear sky
328,San Patricio,US,2022-08-08 16:01:40,28.017,-97.5169,91.27,50,43,10.25,scattered clouds
329,Hofn,IS,2022-08-08 16:01:40,64.2539,-15.2082,53.62,82,75,12.66,broken clouds
330,Poum,NC,2022-08-08 16:01:41,-20.2333,164.0167,72.18,78,65,21.41,broken clouds
331,Loiza,PR,2022-08-08 15:59:49,18.4313,-65.8802,91.63,78,48,18.9,scattered clouds
332,Mapiripan,CO,2022-08-08 16:01:42,2.8892,-72.1256,87.42,60,24,3.06,few clouds
333,Yambio,SS,2022-08-08 16:00:16,4.5721,28.3955,74.03,87,89,4.0,light rain
334,Havre-Saint-Pierre,CA,2022-08-08 16:01:42,50.2334,-63.5986,63.77,56,1,11.9,clear sky
335,Iralaya,HN,2022-08-08 16:01:43,15.0,-83.2333,81.73,83,93,13.87,overcast clouds
336,Eureka,US,2022-08-08 16:01:43,40.8021,-124.1637,63.68,87,1,1.01,clear sky
337,Gat,IL,2022-08-08 16:01:44,31.61,34.7642,84.81,24,0,11.61,clear sky
338,Bandarbeyla,SO,2022-08-08 16:01:44,9.4942,50.8122,77.02,77,56,30.11,broken clouds
339,Windhoek,NA,2022-08-08 15:56:59,-22.5594,17.0832,84.69,6,0,6.91,clear sky
340,Luderitz,NA,2022-08-08 16:01:45,-26.6481,15.1594,63.18,58,66,9.17,broken clouds
341,Mbuguni,TZ,2022-08-08 16:01:45,-3.5667,36.95,70.9,45,39,12.37,scattered clouds
342,Togur,RU,2022-08-08 16:01:45,58.3631,82.8265,62.22,70,90,6.51,overcast clouds
343,Wang Saphung,TH,2022-08-08 16:01:46,17.301,101.7685,72.88,93,81,3.85,broken clouds
344,Saint-Leu,RE,2022-08-08 16:01:46,-21.15,55.2833,68.86,79,18,11.41,few clouds
345,Sobolevo,RU,2022-08-08 16:01:47,54.4299,31.8996,65.93,69,91,3.85,overcast clouds
346,Valleyview,CA,2022-08-08 16:01:47,55.0667,-117.2859,59.67,59,16,12.17,few clouds
347,Abu Dhabi,AE,2022-08-08 15:59:12,24.4667,54.3667,105.91,58,0,6.91,clear sky
348,Tumbotino,RU,2022-08-08 16:01:48,55.9993,43.0236,74.19,56,61,4.12,broken clouds
349,Broome,US,2022-08-08 16:01:48,42.2506,-75.833,88.09,69,40,12.66,scattered clouds
350,Suntar,RU,2022-08-08 16:01:49,62.1444,117.6319,52.38,95,96,3.4,overcast clouds
351,Tinogboc,PH,2022-08-08 16:01:49,12.0074,121.4122,82.4,73,100,4.65,moderate rain
352,Southbridge,US,2022-08-08 16:01:50,42.0751,-72.0334,93.45,68,18,5.99,few clouds
353,Isangel,VU,2022-08-08 16:01:50,-19.55,169.2667,74.64,87,2,9.84,clear sky
354,Buchanan,LR,2022-08-08 16:01:50,5.8808,-10.0467,77.2,75,82,8.75,broken clouds
355,Mangrol,IN,2022-08-08 16:01:51,21.1167,70.1167,82.2,87,96,17.47,overcast clouds
356,Lorengau,PG,2022-08-08 16:01:51,-2.0226,147.2712,81.59,78,90,9.26,overcast clouds
357,Udachnyy,RU,2022-08-08 16:01:52,66.4167,112.4,45.9,91,100,2.82,overcast clouds
358,Kayunga,UG,2022-08-08 16:01:52,0.7025,32.8886,71.56,54,53,4.47,broken clouds
359,Damavand,IR,2022-08-08 16:01:52,35.7178,52.065,82.02,29,0,1.59,clear sky
360,Clocolan,ZA,2022-08-08 16:01:53,-28.9137,27.5656,51.82,42,3,7.49,clear sky
361,Kaura Namoda,NG,2022-08-08 16:01:53,12.5898,6.5779,85.53,59,100,5.5,light rain
362,Taltal,CL,2022-08-08 16:00:47,-25.4,-70.4833,62.06,61,8,4.0,clear sky
363,Mandali,IQ,2022-08-08 16:02:54,33.7499,45.5541,106.48,10,0,14.9,clear sky
364,Calama,CL,2022-08-08 16:00:18,-22.4667,-68.9333,65.03,5,0,18.66,clear sky
365,Razole,IN,2022-08-08 15:58:13,16.4833,81.8333,76.95,92,100,9.01,overcast clouds
366,Amurzet,RU,2022-08-08 16:02:55,47.6967,131.0981,58.66,70,1,8.75,clear sky
367,Dashitou,CN,2022-08-08 16:02:55,43.3067,128.5114,53.92,93,28,4.18,scattered clouds
368,Cuamba,MZ,2022-08-08 16:02:55,-14.8031,36.5372,74.41,32,13,3.06,few clouds
369,Ranipur,PK,2022-08-08 16:02:56,27.2879,68.5051,92.14,62,100,8.46,overcast clouds
370,Bam,IR,2022-08-08 16:02:56,29.106,58.357,96.22,12,0,11.14,clear sky
371,Luanda,AO,2022-08-08 16:02:57,-8.8368,13.2343,69.82,81,11,14.45,few clouds
372,Ornskoldsvik,SE,2022-08-08 16:02:57,63.2909,18.7153,63.55,59,9,10.36,clear sky
373,Kashi,CN,2022-08-08 16:02:57,39.4547,75.9797,79.9,43,5,3.56,clear sky
374,Muyezerskiy,RU,2022-08-08 16:02:58,63.9333,31.65,59.14,59,100,5.59,overcast clouds
375,Nanning,CN,2022-08-08 16:00:06,22.8167,108.3167,80.82,81,39,3.47,scattered clouds
376,Palu,ID,2022-08-08 16:02:58,-0.8917,119.8707,75.18,96,81,2.48,light rain
377,Rundu,NA,2022-08-08 16:02:59,-17.9333,19.7667,81.12,14,0,5.23,clear sky
378,Escanaba,US,2022-08-08 16:00:53,45.7453,-87.0646,59.5,92,100,11.65,overcast clouds
379,Piacabucu,BR,2022-08-08 16:02:59,-10.4056,-36.4344,79.05,54,68,7.78,broken clouds
380,Narsaq,GL,2022-08-08 16:03:00,60.9167,-46.05,61.02,63,100,7.29,overcast clouds
381,Kanlagay,PH,2022-08-08 16:03:00,5.8757,121.2915,80.04,83,100,5.59,light rain
382,Calderitas,MX,2022-08-08 16:03:00,18.55,-88.25,73.51,100,75,0.0,broken clouds
383,Torbay,CA,2022-08-08 16:00:47,47.6666,-52.7314,71.58,82,100,8.99,overcast clouds
384,Liku,ID,2022-08-08 16:03:01,-0.7275,119.8922,74.64,94,91,2.26,heavy intensity rain
385,Miri,MY,2022-08-08 16:03:01,4.4148,114.0089,78.31,87,99,1.66,overcast clouds
386,Powell River,CA,2022-08-08 16:00:08,49.8496,-124.5361,70.03,74,2,8.39,clear sky
387,Litovko,RU,2022-08-08 16:03:02,49.2361,135.1742,59.97,68,23,4.61,few clouds
388,Domoni,KM,2022-08-08 16:03:02,-12.2569,44.5319,75.88,69,2,4.07,clear sky
389,Bilma,NE,2022-08-08 16:03:03,18.6853,12.9164,103.98,20,12,6.08,few clouds
390,Magdagachi,RU,2022-08-08 16:03:03,53.45,125.8,51.73,99,100,5.95,light rain
391,Doha,QA,2022-08-08 15:59:12,25.2867,51.5333,96.78,63,0,12.66,clear sky
392,Eston,CA,2022-08-08 16:00:16,51.1501,-108.7514,78.93,29,0,14.14,clear sky
393,Zholymbet,KZ,2022-08-08 16:03:04,51.7433,71.7122,59.79,80,49,10.02,scattered clouds
394,Westport,US,2022-08-08 16:03:04,41.1415,-73.3579,92.71,63,0,10.36,clear sky
395,Nanakuli,US,2022-08-08 16:03:05,21.3906,-158.1547,77.11,71,0,5.75,clear sky
396,Mildura,AU,2022-08-08 16:03:05,-34.2,142.15,46.45,62,22,5.01,few clouds
397,Carnarvon,AU,2022-08-08 16:03:05,-24.8667,113.6333,64.72,69,1,18.39,clear sky
398,Lata,PT,2022-08-08 16:03:06,40.1629,-8.3327,83.48,48,0,11.34,clear sky
399,Fukue,JP,2022-08-08 16:03:06,32.6881,128.8419,82.45,83,89,9.53,overcast clouds
400,Richards Bay,ZA,2022-08-08 16:03:07,-28.783,32.0377,66.27,79,95,14.09,light rain
401,Tokur,RU,2022-08-08 16:03:07,53.1333,132.9,46.69,96,81,2.55,broken clouds
402,Garden City,US,2022-08-08 16:00:52,42.3256,-83.331,84.99,82,100,17.27,overcast clouds
403,Sapele,NG,2022-08-08 16:03:08,5.8941,5.6767,79.79,77,88,9.13,light rain
404,Cabedelo,BR,2022-08-08 16:03:08,-6.9811,-34.8339,79.27,69,27,17.45,scattered clouds
405,Tigzirt,DZ,2022-08-08 16:03:08,36.8886,4.1198,88.65,49,0,13.8,clear sky
406,Bogande,BF,2022-08-08 16:03:09,12.9714,-0.1436,92.25,44,99,3.6,overcast clouds
407,Yeniseysk,RU,2022-08-08 16:03:09,58.4497,92.1703,59.36,79,31,1.83,scattered clouds
408,Bogandinskiy,RU,2022-08-08 16:03:10,56.8937,65.8938,73.67,74,84,4.79,broken clouds
409,Little Current,CA,2022-08-08 16:03:36,45.9793,-81.9248,60.42,78,86,6.38,moderate rain
410,Faya,SA,2022-08-08 16:04:10,18.3851,42.4509,66.72,73,98,4.05,overcast clouds
411,Kaputa,ZM,2022-08-08 16:04:11,-8.4689,29.6619,78.48,35,0,3.33,clear sky
412,Newark,US,2022-08-08 16:00:52,40.7357,-74.1724,94.33,63,75,13.0,broken clouds
413,Dingle,PH,2022-08-08 16:04:11,10.9995,122.6711,74.84,90,100,2.57,overcast clouds
414,Neiafu,TO,2022-08-08 16:04:12,-18.65,-173.9833,75.88,88,20,5.75,few clouds
415,Fairbanks,US,2022-08-08 16:04:12,64.8378,-147.7164,51.76,90,20,4.61,light rain
416,Sinnamary,GF,2022-08-08 16:04:12,5.3833,-52.95,86.49,58,100,9.78,overcast clouds
417,Pestovo,RU,2022-08-08 16:04:13,58.5938,35.8024,66.16,59,99,3.58,overcast clouds
418,Port Hedland,AU,2022-08-08 16:04:14,-20.3167,118.5667,59.05,82,11,6.91,few clouds
419,Yeppoon,AU,2022-08-08 16:04:14,-23.1333,150.7333,46.18,57,0,5.53,clear sky
420,Sun Valley,US,2022-08-08 16:04:15,39.5963,-119.776,82.83,38,20,3.0,few clouds
421,Puerto Baquerizo Moreno,EC,2022-08-08 16:02:59,-0.9,-89.6,68.65,75,83,14.29,broken clouds
422,Kendari,ID,2022-08-08 16:04:15,-3.945,122.4989,73.76,93,54,2.8,light rain
423,Mao,ES,2022-08-08 16:04:16,39.8885,4.2658,90.16,51,20,6.91,few clouds
424,Kahului,US,2022-08-08 16:00:05,20.8947,-156.47,77.85,86,33,11.01,scattered clouds
425,Cugir,RO,2022-08-08 16:04:16,45.8333,23.3667,70.38,87,98,7.54,overcast clouds
426,Noshiro,JP,2022-08-08 16:04:17,40.2039,140.0242,77.16,91,100,13.38,light rain
427,Quelimane,MZ,2022-08-08 16:04:17,-17.8786,36.8883,68.09,70,0,5.61,clear sky
428,Bucerias,MX,2022-08-08 16:04:17,20.75,-105.3333,84.97,78,100,2.3,overcast clouds
429,Pangnirtung,CA,2022-08-08 16:04:18,66.1451,-65.7125,48.02,73,56,3.47,broken clouds
430,Videira,BR,2022-08-08 16:04:18,-27.0083,-51.1517,68.27,67,76,2.3,broken clouds
431,Manggar,ID,2022-08-08 16:04:19,-2.8833,108.2667,80.38,81,88,9.31,overcast clouds
432,Kaffrine,SN,2022-08-08 16:04:19,14.1059,-15.5508,91.09,56,100,9.62,overcast clouds
433,Norton,ZW,2022-08-08 16:00:46,-17.8833,30.7,65.57,16,0,2.01,clear sky
434,Columbia,US,2022-08-08 16:04:20,34.0007,-81.0348,92.23,60,0,4.61,clear sky
435,Beipiao,CN,2022-08-08 16:04:20,41.7919,120.7792,67.24,60,79,3.36,broken clouds
436,Wuwei,CN,2022-08-08 16:04:21,37.9281,102.6414,72.09,70,100,8.25,moderate rain
437,Hue,VN,2022-08-08 16:04:07,16.4667,107.6,77.11,94,75,2.3,moderate rain
438,Turbat,PK,2022-08-08 16:01:09,26.0023,63.044,92.3,47,52,8.55,broken clouds
439,Maputo,MZ,2022-08-08 16:04:21,-25.9653,32.5892,75.52,57,42,13.0,scattered clouds
440,Huilong,CN,2022-08-08 16:04:22,31.8111,121.655,84.92,82,79,18.23,broken clouds
441,Cibitoke,BI,2022-08-08 16:04:22,-2.8833,29.25,69.66,48,76,4.05,broken clouds
442,Broken Hill,AU,2022-08-08 16:04:23,-31.95,141.4333,47.46,54,2,4.07,clear sky
443,Guasdualito,VE,2022-08-08 16:04:23,7.2424,-70.7324,87.37,64,8,2.24,clear sky
444,Jaguey Grande,CU,2022-08-08 16:04:24,22.5269,-81.1286,91.26,48,59,10.4,broken clouds
445,Liusha,CN,2022-08-08 16:04:24,27.2098,108.59,72.43,85,47,4.0,scattered clouds
446,Rensvik,NO,2022-08-08 16:04:24,63.1,7.8167,64.06,77,75,3.44,broken clouds
447,Rosarito,MX,2022-08-08 16:04:25,32.3333,-117.0333,80.42,73,90,5.01,overcast clouds
448,Eydhafushi,MV,2022-08-08 16:04:25,5.1033,73.0708,81.25,84,100,12.46,overcast clouds
449,Madang,PG,2022-08-08 16:04:26,-5.2246,145.7966,77.27,86,77,5.46,broken clouds
450,Marshfield,US,2022-08-08 16:01:00,44.6689,-90.1718,63.45,82,100,10.36,overcast clouds
451,Izazi,TZ,2022-08-08 16:04:26,-7.2,35.7333,76.53,36,78,9.15,broken clouds
452,Mayor Pablo Lagerenza,PY,2022-08-08 16:04:27,-19.9309,-60.7718,63.82,91,100,7.16,moderate rain
453,Cockburn Town,TC,2022-08-08 16:05:27,21.4612,-71.1419,82.72,79,100,20.33,overcast clouds
454,Penzberg,DE,2022-08-08 16:05:27,47.75,11.3833,77.58,51,0,5.01,clear sky
455,Jiazi,CN,2022-08-08 16:05:28,22.8779,116.067,81.05,85,100,16.35,overcast clouds
456,Pochutla,MX,2022-08-08 16:05:28,15.7432,-96.4661,86.83,60,98,3.04,overcast clouds
457,Hovd,MN,2022-08-08 16:05:29,48.0056,91.6419,73.35,34,88,9.51,overcast clouds
458,Karratha,AU,2022-08-08 16:05:29,-20.7377,116.8463,70.07,59,26,10.31,light rain
459,Acapulco,MX,2022-08-08 16:05:30,16.8634,-99.8901,85.82,62,40,3.44,scattered clouds
460,Santa Cruz,BO,2022-08-08 16:05:27,-17.8,-63.1667,69.26,88,75,16.11,broken clouds
461,Mazyr,BY,2022-08-08 16:05:30,52.0495,29.2456,70.47,54,82,6.49,broken clouds
462,Ambanja,MG,2022-08-08 16:05:31,-13.6833,48.45,72.12,75,47,1.32,scattered clouds
463,Adelaide,AU,2022-08-08 16:04:02,-34.9333,138.6,52.32,72,0,8.05,clear sky
464,Dunedin,NZ,2022-08-08 16:01:01,-45.8742,170.5036,39.79,70,87,4.0,overcast clouds
465,Teya,RU,2022-08-08 16:05:31,60.3778,92.6267,60.42,74,100,2.21,overcast clouds
466,Maceio,BR,2022-08-08 16:05:32,-9.6658,-35.7353,83.64,57,40,10.36,scattered clouds
467,Taitung,TW,2022-08-08 16:05:32,22.7583,121.1444,77.27,94,75,6.91,light rain
468,Namibe,AO,2022-08-08 16:05:33,-15.1961,12.1522,66.33,80,27,10.94,scattered clouds
469,Nadym,RU,2022-08-08 16:05:33,65.5333,72.5167,75.97,46,8,10.54,clear sky
470,Termoli,IT,2022-08-08 16:05:33,41.9888,14.9895,81.75,62,32,13.02,scattered clouds
471,Krasnozerskoye,RU,2022-08-08 16:05:34,53.9828,79.2374,63.09,83,43,9.64,scattered clouds
472,Gubkinskiy,RU,2022-08-08 16:05:34,64.434,76.5026,75.24,53,39,16.46,scattered clouds
473,Alakurtti,RU,2022-08-08 16:05:35,66.9672,30.3491,57.4,60,72,4.76,broken clouds
474,Mombetsu,JP,2022-08-08 16:04:09,44.3525,143.3525,71.11,99,100,5.14,heavy intensity rain
475,Beaverlodge,CA,2022-08-08 16:05:35,55.2166,-119.4361,60.75,48,14,6.82,few clouds
476,Yumen,CN,2022-08-08 16:00:57,40.2833,97.2,69.06,48,9,17.49,clear sky
477,General Roca,AR,2022-08-08 16:03:40,-39.0333,-67.5833,41.61,86,100,3.13,overcast clouds
478,Praia Da Vitoria,PT,2022-08-08 16:05:36,38.7333,-27.0667,80.76,77,23,11.7,few clouds
479,Flinders,AU,2022-08-08 16:05:36,-34.5833,150.8552,49.37,79,7,10.76,clear sky
480,Kirs,RU,2022-08-08 16:05:37,59.3388,52.2447,66.87,91,43,2.19,scattered clouds
481,Barentu,ER,2022-08-08 16:05:37,15.1139,37.5928,72.77,79,98,5.01,overcast clouds
482,Oksfjord,NO,2022-08-08 16:05:37,70.2396,22.3479,55.47,83,100,5.77,overcast clouds
483,Toora-Khem,RU,2022-08-08 16:05:38,52.4675,96.11,57.18,55,55,2.73,broken clouds
484,Valdemarpils,LV,2022-08-08 16:05:38,57.3707,22.5919,63.75,75,88,4.79,overcast clouds
485,Umba,RU,2022-08-08 16:05:38,66.6871,34.3429,57.74,66,90,7.49,overcast clouds
486,Banjar,ID,2022-08-08 16:05:39,-8.19,114.9675,74.28,87,91,7.05,overcast clouds
487,Korhogo,CI,2022-08-08 16:05:39,9.45,-5.6333,89.29,45,55,4.81,broken clouds
488,Ozernovskiy,RU,2022-08-08 16:05:40,51.5,156.5167,56.41,85,28,5.53,scattered clouds
489,Camacha,PT,2022-08-08 16:02:53,33.0833,-16.3333,71.02,64,75,12.66,broken clouds
490,Inirida,CO,2022-08-08 16:05:40,3.8653,-67.9239,89.04,60,54,1.57,broken clouds
491,Balad,IQ,2022-08-08 16:05:41,34.0164,44.1453,103.23,12,0,10.6,clear sky
492,Tevaitoa,PF,2022-08-08 16:05:41,-16.7833,-151.5,76.15,62,54,20.76,broken clouds
493,Kaukauna,US,2022-08-08 16:05:41,44.278,-88.272,62.71,96,100,9.22,mist
494,Necochea,AR,2022-08-08 16:05:42,-38.5473,-58.7368,47.08,69,100,1.92,overcast clouds
495,Lavrentiya,RU,2022-08-08 16:05:42,65.5833,-171.0,37.04,84,100,12.1,light rain
496,Zhireken,RU,2022-08-08 16:05:42,52.8249,117.3076,46.06,81,6,4.03,clear sky
497,Aasiaat,GL,2022-08-08 16:05:43,68.7098,-52.8699,38.97,94,100,6.91,overcast clouds
498,Pinega,RU,2022-08-08 16:05:43,64.7001,43.3936,61.34,60,78,5.21,light rain
499,Ambon,ID,2022-08-08 16:06:44,-3.6954,128.1814,78.24,15,74,8.23,broken clouds
500,Ostrovnoy,RU,2022-08-08 16:06:44,68.0531,39.5131,53.94,74,97,14.54,overcast clouds
501,Fort Nelson,CA,2022-08-08 16:06:45,58.8053,-122.7002,58.96,53,20,10.11,few clouds
502,Krasnoselkup,RU,2022-08-08 16:06:45,65.7,82.4667,70.59,64,52,7.09,broken clouds
503,Aykhal,RU,2022-08-08 16:06:46,66.0,111.5,44.56,94,100,3.33,overcast clouds
504,Marawi,PH,2022-08-08 16:06:46,7.9986,124.2928,68.68,92,100,1.79,moderate rain
505,Quatre Cocos,MU,2022-08-08 16:06:46,-20.2078,57.7625,69.91,76,11,13.04,few clouds
506,El Tigre,VE,2022-08-08 16:06:47,8.8875,-64.2454,88.3,48,26,9.53,scattered clouds
507,Bundaberg,AU,2022-08-08 16:06:47,-24.85,152.35,51.22,85,0,1.99,clear sky
508,Isaka,TZ,2022-08-08 16:06:48,-3.9,32.9333,77.59,22,1,5.5,clear sky
509,Nizhniy Odes,RU,2022-08-08 16:06:48,63.6445,54.856,67.42,57,94,4.36,overcast clouds
510,Rancho Palos Verdes,US,2022-08-08 16:05:10,33.7445,-118.387,78.78,83,20,8.05,few clouds
511,Mazagao,BR,2022-08-08 16:05:02,-0.115,-51.2894,91.45,47,28,5.55,scattered clouds
512,Kachiry,KZ,2022-08-08 16:06:49,53.0675,76.1036,65.19,77,81,4.25,moderate rain
513,Pemberton,CA,2022-08-08 16:06:49,50.3164,-122.8027,77.2,56,0,0.65,clear sky
514,Waitati,NZ,2022-08-08 16:06:49,-45.75,170.5667,39.79,70,80,8.61,broken clouds
515,Kokopo,PG,2022-08-08 16:06:50,-4.352,152.2633,75.7,86,12,6.67,few clouds
516,Inhambane,MZ,2022-08-08 16:06:50,-23.865,35.3833,70.61,71,0,14.09,clear sky
517,Ligayan,PH,2022-08-08 16:06:51,4.6533,119.4706,83.23,76,100,10.27,overcast clouds
518,Lalitpur,NP,2022-08-08 16:06:51,27.6667,85.3333,73.78,88,75,6.91,broken clouds
519,Burgeo,CA,2022-08-08 16:06:51,47.6167,-57.6152,66.74,64,87,14.38,overcast clouds
520,Touros,BR,2022-08-08 16:05:06,-5.1989,-35.4608,83.21,63,6,19.04,clear sky
521,Arandis,NA,2022-08-08 16:06:52,-22.4167,14.9667,73.58,30,30,8.01,scattered clouds
522,Calamar,CO,2022-08-08 16:06:52,10.2511,-74.9146,89.08,61,21,6.13,few clouds
523,The Pas,CA,2022-08-08 16:06:53,53.8251,-101.2541,75.76,55,6,12.68,clear sky
524,Manuk Mangkaw,PH,2022-08-08 16:06:53,4.8,119.85,83.55,74,100,9.8,overcast clouds
